run_name,precision,recall
xgb-d6-lr05-n500,0.0024330900243309003,1.0
xgb-d6-lr05-n500,0.00245024502450245,1.0
xgb-d6-lr05-n500,0.002467767929089444,1.0
xgb-d6-lr05-n500,0.002485354162968223,1.0
xgb-d6-lr05-n500,0.0025040883074407194,1.0
xgb-d6-lr05-n500,0.0025223926696180377,1.0
xgb-d6-lr05-n500,0.0025411642681187605,1.0
xgb-d6-lr05-n500,0.0025601504741503173,1.0
xgb-d6-lr05-n500,0.0025791509856041266,1.0
xgb-d6-lr05-n500,0.0025988490811212177,1.0
xgb-d6-lr05-n500,0.002618570474281897,1.0
xgb-d6-lr05-n500,0.0026390908601281846,1.0
xgb-d6-lr05-n500,0.002659935401568819,1.0
xgb-d6-lr05-n500,0.002680965147453083,1.0
xgb-d6-lr05-n500,0.0027020320383798835,1.0
xgb-d6-lr05-n500,0.0027234326367274343,1.0
xgb-d6-lr05-n500,0.0027446367557273288,1.0
xgb-d6-lr05-n500,0.0027671109103230176,1.0
xgb-d6-lr05-n500,0.002790035587188612,1.0
xgb-d6-lr05-n500,0.0028128587830080366,1.0
xgb-d6-lr05-n500,0.0028362226145341937,1.0
xgb-d6-lr05-n500,0.0028594771241830064,1.0
xgb-d6-lr05-n500,0.0028835402812922967,1.0
xgb-d6-lr05-n500,0.002907839297371076,1.0
xgb-d6-lr05-n500,0.002932726837443141,1.0
xgb-d6-lr05-n500,0.0029578655076663045,1.0
xgb-d6-lr05-n500,0.0029832572298325723,1.0
xgb-d6-lr05-n500,0.0030094582975064487,1.0
xgb-d6-lr05-n500,0.003004677384381873,0.9897959183673469
xgb-d6-lr05-n500,0.0030311552763976125,0.9897959183673469
xgb-d6-lr05-n500,0.0030582003909452047,0.9897959183673469
xgb-d6-lr05-n500,0.0030859288009416853,0.9897959183673469
xgb-d6-lr05-n500,0.003114164633363298,0.9897959183673469
xgb-d6-lr05-n500,0.0031434312009851577,0.9897959183673469
